DATE	PRECI	MINTEMP	MAXTEMP	AVETEMP	TDEWMIN	TDEWMAX	AVETDEW	MINRELHUM	MAXRELHUM	AVERELHUM	CLOUD	PRESSURE	AVEWINDD	AVEWINDS	EVAP	RADIATION	SUNTIME
2013-04-18	0	5.3	16.8	10.5	1.8	9.4	5.3	47	91	66.6	3.6	1011	321	1.9	NA	4	4.2
2013-04-19	2	6.6	13.5	9.4	4.7	8.6	6.7	62	98	83.1	6.3	1009.9	306	1	NA	1.7	0.1
2013-04-20	15	7	17	10.7	5.6	9.8	7.4	57	97	82.8	3.4	1010.4	300	2	NA	4.7	4.4
2013-04-21	0.2	6.1	18.5	12	1.4	8.6	5.2	36	93	68.6	1.9	1010.3	324	2	NA	5.9	7.1
2013-04-22	0.2	6.5	18.6	12.5	1.4	4.8	2.8	31	77	54.1	0.3	1013.6	12	1.9	NA	7.2	10.2
2013-04-23	0	5.1	22.4	13.9	4	7.6	6	33	93	59	1.4	1020.2	139	1.3	NA	6.9	9.5
2013-04-24	0	7.3	24.9	16.1	3.3	9.5	7.3	24	94	60.4	0	1022.9	348	1.2	NA	7.4	10.6
2013-04-25	0	11.7	25.9	18.5	3.7	8.9	7.1	24	79	49	0.7	1020.7	271	1.7	NA	6.7	9.1
2013-04-26	0	8.3	26.5	17.6	2.2	9	6.5	16	92	55.3	0	1017	143	1.3	NA	7.6	10.5
2013-04-27	0	8.2	26.5	17.6	4.2	10.1	6.7	21	94	57.1	0	1015.7	141	1.5	NA	7.6	10.4
2013-04-28	0	7.9	28	18.2	1	8.4	4.3	16	89	49.4	0.1	1017.5	128	1.2	NA	7.7	10.5
2013-04-29	0	10.5	29.2	19.4	4	9.3	6.9	19	80	47.3	2.7	1018	308	1.2	NA	6.6	9.5
2013-04-30	0	16.9	31.2	23.8	4.8	9.3	7.2	17	59	36.7	0.2	1015.3	303	1.7	NA	7.2	9.9
2013-05-01	0	19.1	30.5	24.4	3.8	11.9	8	18	58	36.6	2	1011.9	334	1.5	NA	5.8	7.4
2013-05-02	0	17.6	31.6	23.3	4.9	13.3	10.1	16	76	42.6	1.5	1010.6	348	1.7	NA	5.7	6.1
2013-05-03	1.6	13.6	30.6	20.1	7.4	16.9	12.7	23	93	66.1	2.3	1010.3	8	1.2	NA	6	6.7
2013-05-04	8.2	13.1	29.4	20.1	11.3	16.7	13.8	29	99	73.2	2.4	1012	101	0.9	NA	3.6	4.1
2013-05-05	0	13	30.3	20.5	7.9	17.1	13	20	95	67.6	1.2	1013.3	328	1.5	NA	6.4	8.8
2013-05-06	10.2	14.7	31	22.6	7.1	13.3	10.7	23	85	51.6	0.5	1012.5	312	1.7	NA	7.2	9.9
2013-05-07	0.2	15.4	30	23.1	9.9	14.5	12.3	28	79	50.5	1.8	1011	59	1.7	NA	6.7	8.1
2013-05-08	0	13	27.7	20.2	8.6	15.1	12.5	29	94	65	4.7	1010.3	182	1.4	NA	5.4	5.7
2013-05-09	0	13.7	23.8	17.7	9.9	14.4	12.3	43	87	70.9	5.2	1010	142	1.6	NA	3.6	0.7
2013-05-10	0	13.1	22	16.4	9.6	13	11.4	44	96	76.7	4.2	1010.9	121	1.4	NA	5.2	4.5
2013-05-11	0.2	9.4	22.9	15.5	8.7	12.8	11	39	97	74.5	3	1008.8	347	1.5	NA	5.5	6.6
2013-05-12	0.4	9.7	23.3	16	5.7	12.4	10.2	29	99	72.6	3.1	1007.8	144	1.6	NA	5.8	7
2013-05-13	2.6	11.5	19.3	14.2	9.2	12.5	10.7	58	97	83.4	4.9	1006.4	123	1.3	NA	4.2	2.3
2013-05-14	2.4	8.6	19.6	13.6	8.4	12.6	10.7	50	97	81.1	4.7	1006.5	132	1	NA	4.3	3.3
2013-05-15	6.4	10.9	23.8	15.6	10	14	11.9	44	98	80.3	2.5	1010.3	326	1.7	NA	5.4	5.9
2013-05-16	0.2	10	24.7	17.2	9.8	12.9	11.4	38	99	73.7	4.4	1014.4	128	1.3	NA	6	6.6
2013-05-17	0.4	13.2	24.8	18	8.2	12.8	11.2	37	95	68.5	5	1017.1	111	1.4	NA	4.6	4.7
2013-05-18	0	12.6	29.8	20.4	8	12.2	10.6	25	84	55.4	2.1	1016.7	137	1.4	NA	7.5	10.9
2013-05-19	0	14	29.2	21.2	6.7	13.1	10.9	22	86	57.4	2.5	1012.1	329	1.5	NA	6.8	7.7
2013-05-20	0	16.7	30.8	23.7	3.2	11.6	7.3	16	64	41.7	0.2	1011.2	345	2	NA	8.2	11.5
2013-05-21	0	16.5	32.2	24.5	0.2	10.2	5.8	12	58	32	0.5	1010.9	335	2.1	NA	7.1	11.5
2013-05-22	0	14	30.2	23.4	-0.8	11.1	7.4	11	78	39.5	2.9	1011.5	130	1.5	NA	6.9	9.5
2013-05-23	0	16.1	28.7	21.5	2.3	11.3	8.2	20	73	47	4.8	1011.4	129	2	NA	5.8	5.7
2013-05-24	0	14.6	24.4	19.9	5.4	14.6	9.7	29	82	54.7	2.6	1012.7	151	2.4	NA	7.9	9.6
2013-05-25	0	9.5	28.2	18.3	1.3	11.7	8.4	17	94	59	0.7	1013.2	302	1.7	NA	7.2	11.5
2013-05-26	0	14.2	27.9	20.6	3.5	13.2	6.9	22	72	45.5	0.4	1013.7	310	2.5	NA	8.3	11.6
2013-05-27	0	10.1	27.3	19.6	2.8	8	5.6	18	79	45.1	0.3	1014.2	7	1.5	NA	8	11.5
2013-05-28	0	7.7	27.9	18.8	-5.5	6.4	2.4	10	86	42.7	3.5	1014.1	14	1.4	NA	7.5	8.9
2013-05-29	0	15.1	28.3	22.3	0.3	6.2	3.8	15	55	32.3	1.5	1009	121	2.4	NA	7.4	9.7
2013-05-30	0	13.5	28.7	21.5	5.6	13.5	10.1	31	64	43.9	0.4	1007.8	115	1.6	NA	7.7	11
2013-05-31	0	12.6	29.8	21.7	0.3	12	7.7	14	90	51.5	0.1	1008.2	138	1.7	NA	8	11.8
2013-06-01	0	9.3	27.2	19.3	0.6	7.4	4.8	17	83	46	3.3	1010.9	2	1.3	NA	7.1	9
2013-06-02	0	17.2	26.4	21.6	7	12	9.2	31	66	42.7	3.2	1008.1	360	2.4	NA	7	8.5
2013-06-03	0	13.1	26.4	19.3	3.3	10.9	8.7	22	79	54.2	0.2	1009.6	299	2.3	NA	7.5	11.8
2013-06-04	0	13.9	27.5	20.3	4.7	12	8.9	21	74	52.5	0.7	1010.9	319	2	NA	7.4	11.4
2013-06-05	0	10.1	26.8	19	5.6	11.4	8.6	25	88	53.2	1.2	1015.2	122	1.7	NA	7.5	9.3
2013-06-06	0	11.3	27.7	18.6	5.1	14.5	10.1	24	96	61	1.2	1015.2	122	1.4	NA	5.6	9.4
2013-06-07	19	12.6	28.3	19.3	4.1	12.7	10	23	96	62.4	3.5	1013.8	102	1.3	NA	6.5	6.6
2013-06-08	0.2	13.2	29	19.7	5.4	14.4	11	23	88	59.4	3.6	1008.9	26	1	NA	5	4.6
2013-06-09	0.4	12.5	27.9	20.4	7.6	13.1	10.9	28	91	59.8	1.2	1009.5	313	1.8	NA	7.6	10.5
2013-06-10	0	16.2	29.8	22.9	4.7	11.5	8.9	20	72	47.2	0	1009.9	316	2.3	NA	7.5	11.8
2013-06-11	0	14	30.2	22.8	9.2	12.7	10.8	26	78	48.3	1.6	1008.2	137	1.8	NA	7.4	9.5
2013-06-12	0	14.7	26.5	21.1	9.1	14.9	12.1	35	76	54.8	1.4	1005.4	134	2.3	NA	7.1	11.1
2013-06-13	0	13.7	23.6	18.4	11.9	15.5	13	51	94	73.9	3.1	1007.5	360	1.3	NA	4.1	5.1
2013-06-14	6.8	11.8	25.9	18.9	7.2	13.6	11.8	30	97	66.6	2.5	1010	134	1.5	NA	7.9	10.7
2013-06-15	0	14.9	26.6	19.7	12.4	16.3	14.3	44	91	71	4.2	1010.2	327	1.6	NA	5.3	5.8
2013-06-16	0	15.9	30.4	22.6	9.2	15.1	12.1	27	87	58.4	2.4	1010.4	342	2.1	NA	7.2	11.3
2013-06-17	0	19.7	31.7	25.8	10.5	12.1	11.1	28	58	41.2	2	1009.9	4	2.3	NA	7.4	11.5
2013-06-18	0	20.6	32.7	26.6	7.8	10.8	9.7	22	54	37.4	1.8	1008.4	9	2.1	NA	7.3	11.5
2013-06-19	0	22.5	35.8	28.2	4.7	12.1	9.3	14	44	31	0.8	1007.2	76	2.1	NA	7.5	11.9
2013-06-20	0	18	35.8	27.5	6.8	12.2	9.3	20	69	36.3	0.4	1007.7	89	1.5	NA	7.8	10.8
2013-06-21	0	22.8	35	28.4	6.7	13.3	9.7	18	49	31.3	0.6	1007.7	317	1.8	NA	8.3	11.8
2013-06-22	0	19.7	34.8	27.1	7.8	13.1	10.8	19	64	38.5	1	1007.6	318	1.7	NA	8.3	11.9
2013-06-23	0	19	35.5	27.3	9.3	14.5	12.2	19	66	40.8	0.3	1006.9	112	1.6	NA	6.6	10.2
2013-06-24	0	17.2	36.2	26.7	4.6	14	9.8	14	80	44.7	0.6	1006.8	269	1.4	NA	8	11.6
2013-06-25	0	19.7	36	27.6	9.2	14.4	11.7	21	56	37.5	1	1006.9	340	1.8	NA	8.1	11.7
2013-06-26	0	20.9	34.8	27.8	10.2	17.2	13.8	27	65	41.9	1.1	1007.5	185	2	NA	7.9	11.8
2013-06-27	0	22.3	35.9	28.4	12.7	16.5	14.4	26	66	44.7	0.4	1007.7	300	1.8	NA	8	11.8
2013-06-28	0	20.6	34.2	26.8	14.1	17.3	16	28	69	51.5	1.3	1007.1	304	2.3	NA	8.2	11.8
2013-06-29	0	19.3	34.8	25.8	11.1	17	15.5	23	83	58	0.3	1006.2	303	2.3	NA	7.8	11.3
2013-06-30	0	17	30.7	23.9	6.3	14.6	11.6	21	78	53.2	1.2	1006.7	288	2	NA	7.9	10.1
2013-07-01	0	16.1	27.3	21.9	8.5	12.5	10.5	32	73	50.8	1.7	1009.7	331	2.6	NA	7.5	11.8
2013-07-02	0	18	31.5	24.1	5.9	9	7.4	20	56	37.3	0.6	1009.7	356	2.5	NA	7.5	11.9
2013-07-03	0	19.3	32	25.5	6.4	11.7	7.9	20	48	34.4	1.2	1007.7	314	2.1	NA	8.4	11.9
2013-07-04	0	19.3	33.4	25.9	8.1	11.5	9.3	21	49	35.4	0.2	1006.9	307	2	NA	8.3	11.9
2013-07-05	0	19.9	33.6	26.5	6.3	13.8	11	14	55	37.8	0.4	1006.1	337	1.8	NA	7.3	11.9
2013-07-06	0	19.6	32.4	25.8	10.4	15.1	13.6	25	68	48.2	0.7	1006.1	140	2.1	NA	8.2	11.9
2013-07-07	0	18.3	32.7	25.3	11.8	16.7	15.3	25	80	55.4	0.7	1008.9	132	1.5	NA	8.1	11.8
2013-07-08	0	19.1	34.1	26.3	14.2	17.3	16	27	83	57.2	0.1	1010.4	117	1.5	NA	8.1	11.9
2013-07-09	0	21.9	36.2	27.7	14.3	17.6	16.3	25	69	51.7	0.7	1006.9	342	2.1	NA	7.9	11.8
2013-07-10	0	22.3	35.7	28.4	13.7	17.9	16.3	26	68	50	1.2	1002.3	306	1.8	NA	7.8	11.6
2013-07-11	0	21.2	34.8	27.5	9.6	18.1	16.1	27	78	52.9	1.3	1002.6	303	2.3	NA	7.8	11.4
2013-07-12	0	21.9	35.1	27.7	12.3	16.8	15.4	24	70	51.3	0.4	1005.6	299	2.2	NA	7.4	11
2013-07-13	0	21.5	34.8	27.6	11.9	15.8	13.4	28	59	45.1	1	1005.5	312	2.3	NA	7	9.1
2013-07-14	0	21.8	35.3	27.9	11	14.4	12.8	27	54	41.1	1.1	1005.1	308	2.5	NA	7	8.9
2013-07-15	0	22.1	35.5	28	9.5	15.2	11.8	26	49	38.1	0.7	1004.9	307	2.4	NA	7.3	10.3
2013-07-16	0	20.4	35	26.7	11.3	15.9	13.3	26	57	42	0.9	1005	310	2	NA	7.2	8.6
2013-07-17	0	18.5	32.2	24.2	13.4	17.9	15.4	35	94	59	1.9	1006.4	306	2	NA	5.4	6.8
2013-07-18	14.6	18.3	31.4	23.9	12.4	16.2	14.2	32	79	57.6	1.8	1008	20	1.9	NA	5.3	5.1
2013-07-19	0	20.7	33.6	26.7	8.6	14.3	11.6	21	72	43.8	0.7	1007.6	1	1.7	NA	8.1	11.2
2013-07-20	0	20.4	34.1	26.8	7.6	14.5	12.6	20	68	44.3	0.1	1005.4	302	2.1	NA	8.1	11.1
2013-07-21	0	21	34.9	27	8.7	15.2	12.4	20	65	45.5	1	1004.6	312	2.1	NA	5.8	8
2013-07-22	0	22.8	34.6	27.9	7.5	12.3	10.4	18	46	35	1.9	1003.5	310	1.9	NA	5.7	8.3
2013-07-23	0	20.6	34.3	27	7.9	13.2	11	19	57	38.4	1.2	1004.5	293	2	NA	7	9.4
2013-07-24	0	21.9	34.8	27.5	5.6	13.7	11	22	53	40.4	1	1006.8	295	1.8	NA	6.4	8.4
2013-07-25	0	21.9	35.7	28.5	1.3	6.9	4.6	12	35	25.5	0	1006.9	324	2	NA	8.1	11.1
2013-07-26	0	23.3	35	29	-2.3	6	2.1	8	29	18.6	0	1005.2	5	2.1	NA	7.3	11
2013-07-27	0	22.8	32.2	27.3	5	8.3	6.5	19	36	26.4	0	1005.7	15	2.8	NA	8.1	11
2013-07-28	0	20.9	33.8	27.4	2.1	8.1	4.5	12	40	26	0	1008.3	22	2.3	NA	7.3	11.1
2013-07-29	0	22.7	36.1	29.2	1.4	9.5	5.8	11	35	22.3	0	1009.2	71	1.8	NA	8.1	11.1
2013-07-30	0	21.5	36.6	28.7	2.8	10.5	7.1	12	47	26.7	0	1005.5	325	1.7	NA	7.9	11.1
2013-07-31	0	22.3	37.8	29	2.5	12.2	9.4	11	48	30.6	0.3	1003.1	308	1.8	NA	7.7	10.8
2013-08-01	0	23.2	35.3	28.5	9.9	15.3	13.3	16	55	39.3	0.2	1004.4	305	2	NA	7.6	11.1
2013-08-02	0	22.4	35.7	28	12.4	15.4	13.6	25	57	41.8	1.2	1006.6	284	2	NA	6.8	9.1
2013-08-03	0	22.8	36.2	28.7	10	13.6	11.8	21	61	40	1.4	1007.3	300	1.9	NA	6.5	9
2013-08-04	0	24.2	37.6	30	0.7	10.9	7.1	13	43	28.5	0.3	1007.3	347	2.1	NA	7.7	11.1
2013-08-05	0	24.5	34.8	29.8	5.9	13.8	9	15	44	25.8	0.1	1007.2	350	2.2	NA	7.9	11.2
2013-08-06	0	22.5	35.4	28.3	3.9	12	9.4	14	48	34	1.3	1005.8	312	2	NA	7.7	11.1
2013-08-07	0	22.2	36.3	28.5	1.9	10.1	7.7	12	46	29.6	1.7	1006.5	316	1.7	NA	7.8	11.2
2013-08-08	0	22.8	36.4	29	3.1	10.3	7.7	12	47	28	1.4	1007.9	10	1.7	NA	7.8	11.1
2013-08-09	0	23.3	36.2	29.6	7.6	13.3	9.7	17	43	28.7	0.4	1005.8	55	1.7	NA	7.6	11
2013-08-10	0	20.9	36.2	28.3	4	14.8	11.6	13	60	37.5	0.3	1002.9	247	1.5	NA	7.6	11
2013-08-11	0	18.4	34.6	26.4	9.4	17.1	13.3	19	71	47.4	0.7	1003.7	126	1.5	NA	7.2	9.9
2013-08-12	0	21	33.7	26.5	11.7	15.7	13.9	27	65	48.2	2	1007.1	314	1.7	NA	5.8	6.9
2013-08-13	0	21.3	37.1	28	10.2	14.6	12.4	20	66	42.8	1.6	1007.1	289	1.9	NA	7.1	10.5
2013-08-14	0	23.5	37.8	29.1	10	12.9	11.3	17	52	35.4	1.2	1006.3	310	1.9	NA	6.9	9.9
2013-08-15	0	23.2	36.6	29.2	6.1	13.8	11.1	14	53	35.4	2.6	1006.6	314	1.8	NA	5.6	7.5
2013-08-16	0	24	37.1	29.5	9.5	14.4	11.7	17	44	32.9	2.7	1006.4	337	2.1	NA	6.9	9.9
2013-08-17	0	21.3	35.5	27.7	8.2	15.3	12.1	19	67	43.4	3.1	1006	310	1.6	NA	6.5	9.2
2013-08-18	0	21.9	34.5	27.6	10.2	17.2	12.6	25	56	38.1	2.2	1006.6	308	2.5	NA	7.2	10.3
2013-08-19	0	22.5	36.3	28.7	4.1	13.4	9.6	13	55	36.3	2.7	1007.1	348	1.7	NA	6.8	9.6
2013-08-20	0	21.6	36.4	29.1	2.8	10.4	6.5	13	45	26.3	1.2	1007.2	329	1.4	NA	7	10.6
2013-08-21	0	21.1	35.8	28.7	5.2	11.5	9.3	16	53	31	2.9	1007	299	1.5	NA	6.8	10.1
2013-08-22	0	21.9	33.9	27.1	9	12.8	10.9	20	53	38.3	2.7	1006.7	343	1.6	NA	6.7	10.1
2013-08-23	0	17.3	32.3	24.3	5.5	18.8	12.2	18	83	47.3	2.6	1008.3	296	1.4	NA	5.4	7.2
2013-08-24	1.4	17.6	32.9	24.9	3.8	15.1	11.9	12	76	49	1	1008.4	318	1.9	NA	7.2	10.2
2013-08-25	0.2	20	33.9	26.1	10.7	12.9	11.8	19	57	41.6	2	1008.1	306	2	NA	6.9	10.2
2013-08-26	0	20	34.1	26.6	7.3	12.8	10.5	21	63	42	2.1	1008.4	313	1.6	NA	5.9	8.6
2013-08-27	0	21.7	37	28	2.3	10.9	8.1	11	46	30.8	1.2	1008.3	302	2	NA	6.9	10.1
2013-08-28	0	22.2	37	28.6	2.1	10.3	7.4	11	45	29	1.8	1007.9	306	2	NA	6.8	10.1
2013-08-29	0	22.9	35.4	28.7	6.4	12.2	9.4	16	40	29.4	1.5	1007.6	307	2.4	NA	6.5	10
2013-08-30	0	21	34.3	27	11.4	15.4	13.2	24	56	41	0.6	1006.3	307	2.4	NA	6.5	9.9
2013-08-31	0	19.5	31.7	25.5	8.8	14.7	12.5	33	66	49.3	1.9	1007	307	2.4	NA	6.4	9.2
2013-09-01	0	19.5	31.5	25.1	6.1	10	8.1	22	51	37.5	2.5	1009.4	307	2.2	NA	6.7	10
2013-09-02	0	18.3	32.4	24.6	6.8	10.4	8.3	18	52	35	1.9	1012	308	2.1	NA	6.6	9.9
2013-09-03	0	17.5	32.5	24.1	3.2	10.2	7.1	19	55	39.2	0.8	1011.7	316	2.5	NA	6.6	9.9
2013-09-04	0	18.9	29.4	24.1	3.1	8.4	5.6	21	51	32.8	0.3	1011.8	357	2.5	NA	6.6	9.8
2013-09-05	0	16	28	21.5	-1.5	3.4	1.4	15	41	28.1	0.1	1012.5	357	2.7	NA	6.9	9.8
2013-09-06	0	15.5	30.1	22.5	-2.2	6.5	3.7	12	49	30.5	1.1	1011.2	317	1.6	NA	6.7	9.8
2013-09-07	0	17.8	31.4	23.4	-1.4	6.7	4.2	12	44	30.4	1.4	1012.7	307	1.8	NA	6.5	9.6
